id,proximity_score
1841,0.21081851067789195
1844,1.0
1845,0.0
1846,1.0
1847,0.19425717247145283
1848,0.19425717247145283
1851,0.19425717247145283
1852,0.5
1853,1.0
1855,1.0
1858,0.14509525002200233
1861,0.14509525002200233
1862,1.0
1867,0.128564869306645
1868,1.0
1870,1.0
1872,0.0
1875,0.7071067811865475
1881,0.5773502691896258
1883,0.18569533817705186
1894,0.7071067811865475
1896,0.7071067811865475
1899,0.17407765595569785
1907,0.13934660285832354
1914,0.0
1915,1.0
1918,0.1655211777204736
1920,0.4082482904638631
1921,0.7071067811865475
1922,0.7071067811865475
1923,0.21320071635561041
1924,0.14433756729740646
1927,0.3333333333333333
1931,0.7071067811865475
1933,0.12126781251816648
1939,0.0
1941,0.0
1943,1.0
1956,0.35355339059327373
1959,1.0
1961,0.0
1963,0.0
1964,0.24253562503633297
1966,0.0
1967,0.15713484026367722
1970,0.15713484026367722
1977,0.23904572186687872
1979,0.23904572186687872
1982,0.23904572186687872
1983,0.7071067811865475
1987,0.1143323900950059
1989,0.18569533817705186
1994,1.0
1998,1.0
2000,0.17025130615174972
2001,0.17025130615174972
2002,0.23570226039551587
2003,0.17025130615174972
2006,0.15811388300841897
2008,0.23570226039551587
2011,0.16329931618554522
2013,0.7071067811865475
2019,0.0
2021,0.0
2022,0.2773500981126146
2023,0.15339299776947407
2024,0.0
2025,0.19611613513818404
2029,0.0
2037,0.5
2039,1.0
2041,0.7071067811865475
2042,0.0
2047,0.7071067811865475
2050,0.23570226039551587
2052,0.0
2056,0.2886751345948129
2060,0.0
2062,0.0
2064,0.0
2065,0.0
2066,0.0
2070,0.5
2073,0.7071067811865475
2074,0.0
2081,1.0
2082,0.5
2083,0.5
2085,0.4082482904638631
2086,0.4082482904638631
2088,0.0
2089,0.0
2095,0.0
2097,0.5773502691896258
2098,0.5773502691896258
2103,0.0
2106,0.0
2107,0.7071067811865475
2109,0.5773502691896258
2113,0.22360679774997896
2115,0.1543033499620919
2117,0.1543033499620919
2118,1.0
2126,0.0
2130,0.1543033499620919
2133,0.1543033499620919
2136,0.2672612419124244
2137,0.0
2139,0.5773502691896258
2146,0.5
2148,0.1889822365046136
2149,0.7071067811865475
2151,0.16222142113076254
2153,0.12649110640673517
2154,0.12649110640673517
2157,1.0
2158,0.2
2160,0.0
2163,0.0
2166,0.19425717247145283
2167,0.19425717247145283
2169,0.0
2173,0.0
2176,0.0
2181,0.16666666666666666
2182,0.5773502691896258
2188,0.2773500981126146
2189,0.14586499149789456
2190,0.14586499149789456
2201,0.0
2204,0.0
2206,0.2182178902359924
2210,0.0
2211,0.17541160386140586
2218,0.17541160386140586
2222,0.19425717247145283
2224,1.0
2226,0.5
2237,1.0
2242,0.5
2245,0.31622776601683794
2248,0.13245323570650439
2251,0.0
2257,1.0
2258,1.0
2259,1.0
2270,1.0
2273,0.12309149097933272
2275,0.0
2277,1.0
2279,0.23570226039551587
2281,0.2182178902359924
2283,0.7071067811865475
2284,0.0
2288,1.0
2291,0.0
2292,0.0
2293,0.14071950894605836
2297,0.14071950894605836
2298,1.0
2299,0.14071950894605836
2300,0.0
2303,0.0
2306,0.14071950894605836
2310,1.0
2312,1.0
2315,0.0
2321,0.3333333333333333
2323,0.10425720702853739
2325,1.0
2326,1.0
2328,1.0
2333,0.10425720702853739
2334,0.10425720702853739
2339,1.0
2346,0.0
2351,0.12803687993289598
2359,1.0
2365,0.12309149097933272
2369,0.19245008972987526
2374,0.16329931618554522
2375,0.7071067811865475
2381,0.16329931618554522
2385,0.19611613513818404
2393,0.19611613513818404
2398,0.24618298195866545
2403,0.09556369651349932
2409,0.14002800840280097
2410,0.09556369651349932
2413,1.0
2416,1.0
2420,0.10482848367219183
2421,0.1841149235796647
2423,0.0
2424,0.1841149235796647
2426,0.7071067811865475
2433,0.23904572186687872
2435,0.7071067811865475
2439,0.2886751345948129
2442,1.0
2443,1.0
2448,0.14586499149789456
2449,0.0
2451,0.14586499149789456
2453,0.14586499149789456
2455,0.24253562503633297
2456,1.0
2461,0.19611613513818404
2462,0.19611613513818404
2464,1.0
2465,0.0
2466,0.19611613513818404
2468,0.19425717247145283
2470,0.5
2471,0.2581988897471611
2474,0.19425717247145283
2475,0.19425717247145283
2478,0.15161960871578067
2484,0.1386750490563073
2485,0.2581988897471611
2489,0.10314212462587934
2490,0.0
2500,0.15811388300841897
2502,0.16666666666666666
2507,0.0
2513,0.31622776601683794
2514,1.0
2515,0.2672612419124244
2516,0.11547005383792514
2534,0.14433756729740646
2535,0.4082482904638631
2538,0.4082482904638631
2539,1.0
2540,1.0
